Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,Human,y,10,10,10,y,
Tool,Human,y,10,8,7,y,
Tool,llama3.1:8b,Y,8,9,9,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml 
user->System:link email_account profile 
user->System:get _password own_one 
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
Tool,mistral,N,1,1,1,1,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml 
user->System:link email_account profile 
user->System:get _password own_one 
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
Tool,gpt-4o-mini,Y,8,9,9,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml
actor User
actor System
database UserProfile

User -> System: Log In
System -> System: Authenticate User
System -> User: Provide Access

activate User

User -> System: Link Email Account
System -> User: Provide Email Linking Interface
User -> System: Enter Email Credentials
System -> UserProfile: Link Email to User Profile
UserProfile --> System: Confirmation
System -> User: Display Linking Confirmation

deactivate User

@enduml


            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
Tool,gpt-5,Y,8,9,9,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml
actor User
actor System
database UserProfile

User -> System: Log In
System -> System: Authenticate User
System -> User: Provide Access

activate User

User -> System: Link Email Account
System -> User: Provide Email Linking Interface
User -> System: Enter Email Credentials
System -> UserProfile: Link Email to User Profile
UserProfile --> System: Confirmation
System -> User: Display Linking Confirmation

deactivate User

@enduml


            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,llama3.1:8b,1,9,8,10,1,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml 
user->System:link email_account profile 
user->System:get _password own_one 
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,mistral,N,1,1,1,N,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml 
user->System:link email_account profile 
user->System:get _password own_one 
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,gpt-4o-mini,Y,8,8,9,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml
actor User
actor System
database UserProfile

User -> System: Log In
System -> System: Authenticate User
System -> User: Provide Access

activate User

User -> System: Link Email Account
System -> User: Provide Email Linking Interface
User -> System: Enter Email Credentials
System -> UserProfile: Link Email to User Profile
UserProfile --> System: Confirmation
System -> User: Display Linking Confirmation

deactivate User

@enduml


            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,gpt-5,Y,8,8,9,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml
actor User
actor System
database UserProfile

User -> System: Log In
System -> System: Authenticate User
System -> User: Provide Access

activate User

User -> System: Link Email Account
System -> User: Provide Email Linking Interface
User -> System: Enter Email Credentials
System -> UserProfile: Link Email to User Profile
UserProfile --> System: Confirmation
System -> User: Display Linking Confirmation

deactivate User

@enduml


            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
