Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,Human,y,10,10,10,y,None
Tool,Human,y,10,10,10,y,None
Tool,llama3.1:8b,Y,9,8,10,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a researcher I want clear citation information on each document, so that I can cite accurately in a publication.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml 
researcher->document:information 
researcher->System:cite publication 
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
Tool,mistral,Y,9 ,9 ,10,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a researcher I want clear citation information on each document, so that I can cite accurately in a publication.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml 
researcher->document:information 
researcher->System:cite publication 
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
Tool,gpt-4o-mini,Y,8,9,8,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a researcher I want clear citation information on each document, so that I can cite accurately in a publication.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml
actor Researcher
database DocumentDatabase
participant CitationGenerator

Researcher -> DocumentDatabase: Access document information
DocumentDatabase --> Researcher: Retrieve document details

activate Researcher

Researcher -> CitationGenerator: Request citation information
CitationGenerator --> DocumentDatabase: Generate citation based on document details
DocumentDatabase --> CitationGenerator: Provide document details
CitationGenerator --> Researcher: Display citation information

deactivate Researcher
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
Tool,gpt-5,Y,8,8,9,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a researcher I want clear citation information on each document, so that I can cite accurately in a publication.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml
actor Researcher
database DocumentDatabase
participant CitationGenerator

Researcher -> DocumentDatabase: Access document information
DocumentDatabase --> Researcher: Retrieve document details

activate Researcher

Researcher -> CitationGenerator: Request citation information
CitationGenerator --> DocumentDatabase: Generate citation based on document details
DocumentDatabase --> CitationGenerator: Provide document details
CitationGenerator --> Researcher: Display citation information

deactivate Researcher
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,llama3.1:8b,N,8,10,9,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a researcher I want clear citation information on each document, so that I can cite accurately in a publication.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml 
researcher->document:information 
researcher->System:cite publication 
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,mistral,Y,8 ,8 ,8 ,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a researcher I want clear citation information on each document, so that I can cite accurately in a publication.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml 
researcher->document:information 
researcher->System:cite publication 
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,gpt-4o-mini,Y,8,9,9,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a researcher I want clear citation information on each document, so that I can cite accurately in a publication.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml
actor Researcher
database DocumentDatabase
participant CitationGenerator

Researcher -> DocumentDatabase: Access document information
DocumentDatabase --> Researcher: Retrieve document details

activate Researcher

Researcher -> CitationGenerator: Request citation information
CitationGenerator --> DocumentDatabase: Generate citation based on document details
DocumentDatabase --> CitationGenerator: Provide document details
CitationGenerator --> Researcher: Display citation information

deactivate Researcher
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,gpt-5,Y,8,9,9,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As a researcher I want clear citation information on each document, so that I can cite accurately in a publication.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml
actor Researcher
database DocumentDatabase
participant CitationGenerator

Researcher -> DocumentDatabase: Access document information
DocumentDatabase --> Researcher: Retrieve document details

activate Researcher

Researcher -> CitationGenerator: Request citation information
CitationGenerator --> DocumentDatabase: Generate citation based on document details
DocumentDatabase --> CitationGenerator: Provide document details
CitationGenerator --> Researcher: Display citation information

deactivate Researcher
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,Human,y,10,10,10,y,None
Tool,Human,y,10,10,10,y,None
Tool,azure/gpt-4.1,0,2,2,2,0,"
You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

USER STORY:
As a researcher I want clear citation information on each document, so that I can cite accurately in a publication.

SEQUENCE DIAGRAM (PlantUML):
@startuml 
researcher->document:information 
researcher->System:cite publication 
@enduml

Evaluate using:

QE1: 0/1 (Yes/No)
QE2: 1-10
QE3: 1-10
QE4: 1-10
QE5: 0/1 (Yes/No)

Return exactly:

QE1: ...
QE2: ...
QE3: ...
QE4: ...
QE5: ...
"
