Generated by,Model,QE1,QE2,QE3,QE4,QE5,Prompt
GPT,Human,y,10,10,10,y,None
Tool,Human,y,8,7,6,y,None
Tool,llama3.1:8b,Y,10,10,10,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As an Archivist, I want to create and edit Agent records.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml 
archivist->System:create agent_record 
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
Tool,mistral,Y,8 ,6 ,1 ,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As an Archivist, I want to create and edit Agent records.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml 
archivist->System:create agent_record 
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
Tool,gpt-4o-mini,Y,9,9,9,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As an Archivist, I want to create and edit Agent records.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml
actor Archivist
database AgentDatabase
participant AgentEditor

Archivist -> AgentEditor: Create new Agent record
AgentEditor --> AgentDatabase: Save new Agent record
AgentDatabase --> AgentEditor: Confirmation of save

activate Archivist

Archivist -> AgentEditor: Edit existing Agent record
AgentEditor --> AgentDatabase: Update Agent record
AgentDatabase --> AgentEditor: Confirmation of update

deactivate Archivist
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
Tool,gpt-5,Y,8,9,10,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As an Archivist, I want to create and edit Agent records.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml
actor Archivist
database AgentDatabase
participant AgentEditor

Archivist -> AgentEditor: Create new Agent record
AgentEditor --> AgentDatabase: Save new Agent record
AgentDatabase --> AgentEditor: Confirmation of save

activate Archivist

Archivist -> AgentEditor: Edit existing Agent record
AgentEditor --> AgentDatabase: Update Agent record
AgentDatabase --> AgentEditor: Confirmation of update

deactivate Archivist
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,llama3.1:8b,Y,10,10,10,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As an Archivist, I want to create and edit Agent records.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml 
archivist->System:create agent_record 
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,mistral,Y,6 ,7 ,10,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As an Archivist, I want to create and edit Agent records.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml 
archivist->System:create agent_record 
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,gpt-4o-mini,Y,9,9,10,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As an Archivist, I want to create and edit Agent records.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml
actor Archivist
database AgentDatabase
participant AgentEditor

Archivist -> AgentEditor: Create new Agent record
AgentEditor --> AgentDatabase: Save new Agent record
AgentDatabase --> AgentEditor: Confirmation of save

activate Archivist

Archivist -> AgentEditor: Edit existing Agent record
AgentEditor --> AgentDatabase: Update Agent record
AgentDatabase --> AgentEditor: Confirmation of update

deactivate Archivist
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
GPT,gpt-5,Y,9,9,10,Y,"
            You are an assistant that evaluates a PlantUML sequence diagram based on a given user story.

            USER STORY:
            As an Archivist, I want to create and edit Agent records.

            SEQUENCE DIAGRAM (PlantUML):
            @startuml
actor Archivist
database AgentDatabase
participant AgentEditor

Archivist -> AgentEditor: Create new Agent record
AgentEditor --> AgentDatabase: Save new Agent record
AgentDatabase --> AgentEditor: Confirmation of save

activate Archivist

Archivist -> AgentEditor: Edit existing Agent record
AgentEditor --> AgentDatabase: Update Agent record
AgentDatabase --> AgentEditor: Confirmation of update

deactivate Archivist
@enduml

            Evaluate how well the sequence diagram represents the user story using the following criteria:

            QE1: Is the generated Sequence Diagram (SD) relevant to the given User Story (US)? (Yes/No)
            QE2: Rate the accuracy of object representation and interactions between them (1–10).
            QE3: Rate the accuracy of message and interaction representation (1–10).
            QE4: Rate the accuracy of the message sequence order (1–10).
            QE5: Do you think this tool will save time for Software Engineers when modeling SDs for this user story? (Yes/No)

            Final output format (exactly this format) - state only a number for each of the questions, if there is no possibility to answer, answer with 1:
            QE1: ...
            QE2: ...
            QE3: ...
            QE4: ...
            QE5: ...
        "
